source_file,line_number,printed_page_hint,pdf_page_hint,heading_hint,section_hint,ref_hint,greek_char_count,raw_line,next_review
data/raw/1_enoch_charles_1912_djvu.txt,35466,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94,24,καὶ ὅπλα καὶ ἀσπίδας καὶ θώρα-,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35467,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94,19,"kas [διδάγματα ἀγγέλων], καὶ",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35468,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94,24,ὑπέδειξεν αὐτοῖς τὰ μέταλλα,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35469,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94,22,"καὶ τὴν ἐργασίαν αὐτῶν, καὶ",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35470,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94,25,ψέλια καὶ κόσμους καὶ στίβεις 3,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35471,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94,17,καλλιβλέφαρον ὃ καὶ,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35472,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94,27,παντοίους λίθους ἐκλεκτοὺς καὶ,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35476,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94,25,"ἀσέβεια πολλή, καὶ ἐπόρνευσαν",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35481,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:2,10,2. καὶ ἐγένετο,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35484,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:2,24,καὶ ἀπεπλανήθησαν καὶ ἠφανί-,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35485,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:2,23,σθησαν ἐν πάσαις ταῖς ὅδοῖς,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35486,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,16,3. Σεμιαζᾶς ἐδίδαξεν,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35487,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,24,ἐπα(οι)δὰς καὶ ῥιζοτομίας * ᾽Αρ-,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35493,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,16,"papas “ἐπαοιδῶν λυτήριον"" (Ba)-",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35495,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,26,ρακιὴλ Ἰ ἀστρολογίας ὃ: Χωχιὴλϊ,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35498,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,19,"τὰ σημειωτικά"" Σαθ(ι)ὴλϊ dorepo-",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35501,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,22,σκοπίαν 3: Σεριὴ(λ) Τ σεληναγω-,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35503,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,14,1 MS. μεγαλα. 3 GS has στίλβειν which,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35506,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,9,"is corrupt; Diels emends to στιβίζειν,",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35507,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,13,3 Since G* has τὸ καλλωπίζειν the Aram.,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35509,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,16,adds τὰ μέταλλα τῆς γῆς---ἃ doublet.,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35538,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,27,ποιεῖν μαχαίρας καὶ θώρακας καὶ,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35541,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,21,"Ἴ σκεῦος πολεμικόν, καὶ τὸ",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35545,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,22,μέταλλα τῆς ys! καὶ τὸ χρυσίον,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35546,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,26,πῶς ἐργάφωνται καὶ Γποιήσωσιν,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35547,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,20,"αὐτὰ! κόσμια “rats γυναιξί, καὶ",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35548,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,27,τὸν ἄργυρον ἔδειξε δὲ αὐτοῖς} καὶ,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35549,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,12,τὸ torlABewt? καὶ τὸ καλλω-,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35550,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,28,πίζειν καὶ τοὺς ἐκλεκτοὺς λίθους,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35551,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,19,καὶ τὰ βαφικά' ‘Kal ἐποίησαν éav-,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35552,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,28,τοῖς οἱ υἱοὶ τῶν ἀνθρώπων καὶ ταῖς,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35553,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,27,"θυγατράσιν αὐτῶν, καὶ παρέβησαν",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35554,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,22,"καὶ ἐπλάνησαν τοὺς ἁγίους"". 2.",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35555,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,25,καὶ ἐγένετο ἀσέβεια πολλὴ [ἐπὶ,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35556,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,24,"τῆς γῆς,"" καὶ ἠφάνισαν τὰς ὁδοὺ",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35557,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,19,αὐτῶν. 8. Γἔτι δὲ καὶ ὁ πρώτ-,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35558,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,21,apxos αὐτῶν! Σεμιαζᾶς ἐδίδαξεν,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35559,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,15,"Τεῖναι ὀργὰς ὁ ‘kara τοῦ vods,!",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35560,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,20,"καὶ ῥίζας βοτανῶν 'rijs γῆς"". ἵ ᾿",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35561,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,26,δὲ ἑνδέκατος Φαρμαρὸς ἐδίδαξε,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35562,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,25,"Γφαρμακείας, ἐπαοιδάς, σοφίας,",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35563,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,24,"καὶ! ἐπαοιδῶν λυτήρια"" 6 ἔνατος",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35564,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,26,Γέἐδίδαξεν!Ὶ ἀστροσκοπίαν' ὁ. δὲ,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35565,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,27,"τέταρτος "" ἐδίδαξεν"" ἀστρολογίαν""",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35566,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,28,ὁ δὲ ὄγδοος ἐδίδαξεν ἀεροσκοπίαν',Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35567,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,25,Γδ δὲ τρίτος ἐδίδαξε τὰ σημεῖα,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35568,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,23,"τῆς γῆς"" ὁ δὲ ἕβδομὸς ἐδίδαξε",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35569,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,22,"τὰ σημεῖα τοῦ ἡλίου"" 6 δὲ εἶκο-",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35570,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,22,στὸς ἐδίδαξε τὰ σημεῖα τῆς,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35571,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,26,σελήνης. ἵπάντες οὗτοι ἤρξαντο,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35572,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,22,ἀνακαλύπτειν τὰ μυστήρια,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35575,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,24,ὅ Ἢ -- ἐπαοιδοὺς καὶ ῥιζοτόμου. ὃ,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35576,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,8,rupt for ἐπαοιδάς (Raderm.). Se,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35579,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:3,13,corrupt for ἀεροσκοπίαν as in G*. 10 ΜῈ,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35592,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:4,11,"4. τῶν οὖν"" ἀνθρώ-",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35593,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:4,12,mov ἀπολλυμένων ἡ,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35594,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:4,15,᾿βο(ὴ) εἰς οὐρανοὺς,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35597,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:4,11,"Π ΙΧ, Τύτε παρ(α)-",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35598,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:4,16,ἡ ψαντες Μιχαὴλ καὶ,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35599,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:4,13,οι)ὴλ καὶ Ραφαὴλ,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35600,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:4,16,"καὶ Γαβριή(λ), Γοὗτοι!",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35601,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:4,16,ἐκ τοῦ οὐρανοῦ ἐθεά-,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35602,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:4,13,φα(ν)το αἷμα πολὺ,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35617,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:2,11,τ λῶ(ν) τοῦ οὐρα-,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35620,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:2,10,yod* 8. ἐντυγχάνου-,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35643,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:2,27,γυναιξὶν αὐτῶν καὶ τοῖς τέκνοις,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35649,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:2,11,μετὰ δὲ ταῦτα! [VII.,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35652,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:2,21,4-Ὁ] ἤρξαντο οἱ γίγαντες κατ-,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35655,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:2,21,"εσθίειν ‘ras σάρκας""! τῶν ἀνθρώ-",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35661,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:4,12,4. καὶ ἤρξαντο οἱ,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35662,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:4,19,ἄνθρωποι ἐλαττοῦσθαι,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35666,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:4,16,λοιποὶ! ἐβόησαν εἰς,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35669,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:4,10,Γἐπὶ τῆς γῆς.,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35672,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:4,18,τὸν οὐρανὸν ἱ περὶ τῆς,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35673,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:4,15,"κακώσεως αὐτῶν, λέ-",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35674,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:4,18,γοντες εἰσενεχθῆναι,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35675,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:4,17,τὸ μνημόσυνον αὐτῶν,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35676,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 94:4,13,ἐνώπιον Κυρίου |.,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35680,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9,16,σαντες οἱ τέσσαρες,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35682,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9,15,Μιχαὴλ καὶ Οὐριὴλ,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35683,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9,14,καὶ Ραφαὴλ καὶ Γα-,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35684,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9,18,βριὴλ παρέκυψαν Γ ἐπὶ,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35685,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9,15,"τὴν γῆν"" ἐκ ἱτῶν ἁγί-",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35691,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9,13,"wv! τοῦ οὐρανοῦ"" καὶ",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35692,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9,18,θεασάμενοι αἷμα πολὺ,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35693,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9,17,ἐκκεχυμένον ἐπὶ τῆς,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35694,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9,12,γῆς ‘kal πᾶσαν Γἀσέ-,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35695,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9,15,βειαν καὶ! ἀνομίαν,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35696,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9,18,"Γγενομένην ἐπ᾽ αὐτῆς.""",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35703,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,18,οἱἄνθρωποι εἰς τὸν οὐ-,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35704,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,16,ρανὸν [λέγοντες Εἰσ-,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35705,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,16,ἀγάγετε τὴν κρίσιν,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35706,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,14,ἡμῶν πρὸς τὸν ὕψι-,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35707,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,13,"στον, καὶ τὴν ἀπώ-",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35708,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,16,λειαν ἡμῶν ἐνώπιον,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35709,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,15,τῆς δόξης τῆς μεγά-,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35710,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,15,"λης, ἐνώπιον τοῦ κυ-",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35711,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,16,ρίου τῶν κυρίων πάν-,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35712,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,15,των τῇ μεγαλωσύνῃ!.,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35715,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,16,σαντες οἱ τέσσαρες,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35716,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,18,"μεγάλοι ἀρχἀάγγελοι"",",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35717,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,15,Μιχαὴλ καὶ Οὐριὴλ,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35719,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,16,Γαβριὴλ παρέκυψαν,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35720,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,14,"[ἐπὶ τὴν γῆν"" ἐκ [τῶν",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35727,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,15,"ἁγίων"" τοῦ οὐρανοῦ""",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35730,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,17,καὶ θεασάμενοι αἷμα,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35733,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,18,πολὺ ἐκκεχυμένον ἐπὶ,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35734,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,14,τῆς γῆς καὶ πᾶσαν,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35735,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,19,ἀνομίαν καὶ Γἀσέβειαν,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35736,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,17,"γινομένην ἐπ᾽ αὐτῆς.""",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35739,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,27,"hmt,. καὶ πᾶσαν ἀσέβειαν γινομένην ἐπ",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35740,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,8,"τῆς γῆς against Εἰ 653,",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35741,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,27,καὶ νῦν πρὸς ὑμᾶς τοὺς ἁγίους τοῦ,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35742,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,21,"οὐρανοῦ. The words μέχρι πυλῶν τ, οὐρ.",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35752,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,11,σιν ai ψυχαὶ τῶν,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35753,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,16,ἀνθρώπων | λεγόντων,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35754,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,16,Εἰσαγάγετε τὴν κρί-,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35755,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,14,σιν ἡμῶν πρὸς τὸν,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35756,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,10,ὕψιστ(ον). 4. Καὶ,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35757,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,14,εἶπα(ν) τῷ κυρίῳ 1 Σὺ,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35758,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,17,εἶ κύριος τῶν κυρίων,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35761,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,15,καὶ ὁ θεὸς τῶν θεῶν,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35767,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,11,καὶ βασιλεὺς trav,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35773,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,13,αἰώνων * ὁ θρόνος,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35776,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,11,τῆς δόξης σου eis,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35777,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,17,πάσας τὰς γενεὰς τοῦ,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,35778,276,393,276 The Book of Enoch,greek fragment text,1 Enoch 9:4,16,"αἰῶνος, καὶ τὸ ὄνομά",Source-status or reception note; do not import as verse text without checking context.
